"Index", "Height(Inches)", "Weight(Pounds)"
5281, 69.48945, 143.7332
5282, 67.16699, 122.6097
5283, 66.45846, 127.9224
5284, 68.57463, 119.9155
5285, 70.02842, 158.2521
5286, 65.46377, 101.8393
5287, 66.48352, 125.5619
5288, 65.78847, 112.7934
5289, 69.14324, 113.9947
5290, 66.10192, 120.5016
5291, 68.5156, 110.4182
5292, 64.2164, 129.756
5293, 69.15358, 129.065
5294, 66.83911, 126.2087
5295, 64.05746, 109.798
5296, 67.80361, 134.8236
5297, 67.78006, 146.6249
5298, 66.0792, 121.5591
5299, 67.54866, 119.1681
5300, 67.18499, 111.7433
5301, 66.36282, 123.4684
5302, 66.21209, 120.9058
5303, 69.61635, 123.0992
5304, 66.83693, 123.2452
5305, 71.80311, 132.7094
5306, 67.0625, 126.7332
5307, 72.96339, 135.2564
5308, 70.34828, 151.3674
5309, 70.09653, 150.9294
5310, 69.20104, 140.2394
5311, 70.35624, 132.7655
5312, 69.78453, 144.8798
5313, 71.39937, 129.2934
5314, 67.0059, 116.8217
5315, 66.79299, 124.906
5316, 67.86676, 125.3757
5317, 67.25419, 103.8437
5318, 68.56236, 122.4352
5319, 66.43275, 136.132
5320, 68.91151, 125.792
5321, 67.50477, 126.8799
5322, 69.08511, 145.0689
5323, 68.7803, 148.623
5324, 66.66053, 135.6636
5325, 68.66602, 114.7145
5326, 68.47595, 114.8512
5327, 67.53608, 128.0852
5328, 66.23142, 121.6196
5329, 69.17542, 124.7148
5330, 67.34508, 120.9551
5331, 67.77776, 117.0167
5332, 66.91716, 115.5379
5333, 68.65138, 130.497
5334, 66.97762, 136.012
5335, 69.11727, 140.2511
5336, 65.2278, 132.8841
5337, 66.3529, 126.9573
5338, 67.90441, 122.0685
5339, 67.14182, 107.8829
5340, 69.26936, 139.1728
5341, 67.55353, 123.1504
5342, 69.1191, 127.1047
5343, 66.5787, 130.5048
5344, 68.34422, 126.8956
5345, 70.87732, 142.4991
5346, 66.25515, 109.9755
5347, 70.20374, 142.2116
5348, 65.37244, 119.6729
5349, 69.21393, 139.5979
5350, 66.65743, 125.0117
5351, 70.90598, 144.8867
5352, 67.63273, 116.9137
5353, 67.44579, 133.6929
5354, 69.61543, 149.4255
5355, 70.72786, 134.2975
5356, 67.81233, 134.3642
5357, 68.88371, 130.2664
5358, 67.59685, 128.0565
5359, 66.18908, 129.8912
5360, 67.0619, 122.516
5361, 71.40566, 142.8255
5362, 69.94381, 144.2052
5363, 68.12088, 129.3957
5364, 70.07833, 132.5733
5365, 69.21921, 138.4788
5366, 65.07625, 120.4977
5367, 66.64317, 86.982
5368, 69.09678, 136.2561
5369, 67.29797, 128.014
5370, 70.07962, 138.1994
5371, 68.17719, 128.9954
5372, 70.62613, 147.3147
5373, 72.75675, 155.6063
5374, 65.50945, 114.2107
5375, 69.80503, 118.0632
5376, 68.48037, 122.2135
5377, 69.39191, 132.1548
5378, 69.89743, 132.8384
5379, 71.03366, 120.7296
5380, 64.18042, 105.3415
5381, 67.25981, 115.6019
5382, 69.88668, 133.1821
5383, 68.77416, 143.2226
5384, 70.75119, 132.8196
5385, 69.77175, 140.4321
5386, 66.47653, 135.1056
5387, 68.16365, 127.6326
5388, 66.4353, 134.5752
5389, 70.13482, 122.9368
5390, 71.70658, 136.632
5391, 66.92527, 123.4431
5392, 67.12563, 123.5752
5393, 69.16564, 125.887
5394, 68.8406, 125.7733
5395, 70.75604, 166.2812
5396, 71.42444, 131.7763
5397, 69.45553, 134.4084
5398, 67.59746, 131.5971
5399, 69.20977, 129.3553
5400, 68.55325, 132.7205
5401, 68.57877, 120.9452
5402, 66.26275, 100.455
5403, 65.96056, 113.3895
5404, 69.5447, 134.9309
5405, 69.03723, 121.8168
5406, 70.25581, 149.6514
5407, 65.24262, 118.8877
5408, 66.61174, 123.9036
5409, 65.44916, 129.4155
5410, 68.46313, 115.2733
5411, 70.08288, 130.4398
5412, 68.28223, 134.7568
5413, 67.00556, 125.5138
5414, 66.02293, 109.5969
5415, 69.16478, 135.6481
5416, 67.21577, 131.9731
5417, 69.00086, 135.9877
5418, 70.75525, 135.7754
5419, 69.25232, 127.8223
5420, 67.57183, 119.3432
5421, 67.67452, 132.6705
5422, 67.40515, 124.2707
5423, 64.86031, 100.9173
5424, 69.39033, 112.2069
5425, 65.9698, 129.9153
5426, 67.55171, 123.0908
5427, 68.46426, 116.498
5428, 66.23821, 104.1053
5429, 70.6257, 119.2626
5430, 66.61423, 116.9318
5431, 70.66932, 148.9742
5432, 67.57132, 119.5476
5433, 69.45353, 117.3488
5434, 66.26159, 125.5437
5435, 68.73293, 124.2368
5436, 68.82534, 133.8431
5437, 70.13099, 131.2805
5438, 71.82375, 146.9215
5439, 65.90074, 103.4218
5440, 63.727, 120.0775
5441, 66.99543, 121.7611
5442, 67.3499, 132.3056
5443, 67.16004, 112.2736
5444, 70.5283, 128.9156
5445, 68.45206, 121.7201
5446, 66.09346, 105.8554
5447, 64.7808, 125.8367
5448, 68.29845, 132.8929
5449, 66.31173, 125.5959
5450, 64.36944, 122.6652
5451, 69.23895, 132.3741
5452, 70.56453, 122.723
5453, 63.44115, 93.29146
5454, 67.49847, 113.1057
5455, 69.85577, 118.0316
5456, 69.07982, 130.5538
5457, 69.56211, 137.4123
5458, 68.17484, 142.9581
5459, 70.23972, 137.4064
5460, 70.6554, 143.3564
5461, 66.4574, 122.5937
5462, 64.31855, 119.3805
5463, 65.49751, 110.3743
5464, 69.47428, 139.4867
5465, 67.88158, 125.4501
5466, 69.53913, 124.3466
5467, 63.83987, 92.65767
5468, 69.07601, 123.9516
5469, 69.47709, 126.9161
5470, 67.08504, 121.9957
5471, 70.95488, 139.7854
5472, 68.64084, 123.2444
5473, 65.86462, 113.0349
5474, 67.72662, 119.5902
5475, 65.32212, 102.5086
5476, 69.00392, 128.9232
5477, 69.63523, 132.2697
5478, 66.71665, 128.5803
5479, 69.5893, 127.2246
5480, 68.66987, 120.1516
5481, 67.85418, 113.5575
5482, 68.78852, 120.1342
5483, 68.2002, 134.9707
5484, 63.0824, 109.7702
5485, 67.2833, 122.8477
5486, 71.21834, 131.494
5487, 71.01583, 138.9013
5488, 69.88229, 143.1039
5489, 67.19375, 121.1828
5490, 68.76347, 130.2964
5491, 66.83011, 120.5375
5492, 70.56089, 132.0461
5493, 69.67899, 140.8938
5494, 66.96319, 122.3291
5495, 68.67573, 115.6268
5496, 66.39372, 121.1097
5497, 69.81996, 125.3109
5498, 68.00995, 124.8272
5499, 66.95032, 118.4744
5500, 70.96239, 144.0736
5501, 66.27024, 126.7344
5502, 68.21726, 115.0624
5503, 66.56206, 112.4637
5504, 69.03964, 137.6269
5505, 68.68271, 131.7407
5506, 68.91258, 115.3276
5507, 68.02805, 123.1233
5508, 68.64452, 111.4743
5509, 67.98404, 120.7929
5510, 65.72168, 123.0248
5511, 68.50899, 125.2258
5512, 68.74484, 118.5521
5513, 65.70055, 121.1912
5514, 68.13231, 126.9522
5515, 69.1712, 102.8732
5516, 70.67886, 122.3412
5517, 68.837, 118.7874
5518, 69.60496, 130.4536
5519, 67.41523, 126.8208
5520, 71.4, 154.97
5521, 69.57502, 130.0883
5522, 69.04149, 116.7796
5523, 68.5837, 143.8448
5524, 66.89024, 126.5347
5525, 67.12473, 111.1866
5526, 67.83542, 111.946
5527, 70.46759, 138.7422
5528, 67.7864, 142.7435
5529, 69.58276, 143.2414
5530, 67.16684, 125.1273
5531, 67.13791, 108.6479
5532, 68.79915, 132.8302
5533, 67.64203, 127.7226
5534, 64.70508, 111.3172
5535, 68.08348, 133.8261
5536, 67.56671, 124.2366
5537, 64.28754, 102.4825
5538, 64.85395, 111.9585
5539, 73.24733, 138.1346
5540, 64.89302, 114.3071
5541, 67.43272, 133.0682
5542, 65.7765, 118.0115
5543, 70.7064, 145.9957
5544, 67.52445, 125.9386
5545, 67.01528, 116.8078
5546, 68.16565, 113.8239
5547, 67.99779, 149.3131
5548, 68.52996, 110.5189
5549, 67.53327, 120.1058
5550, 67.30047, 123.1704
5551, 67.63847, 134.5804
5552, 68.52047, 138.8459
5553, 68.03264, 127.8527
5554, 67.28722, 118.5444
5555, 68.42927, 127.9474
5556, 69.7329, 125.5398
5557, 69.72725, 127.1998
5558, 69.73079, 152.3984
5559, 69.97947, 137.3347
5560, 68.9122, 119.5773
5561, 66.70355, 122.2617
5562, 68.64652, 136.3536
5563, 67.56584, 136.2134
5564, 67.35146, 123.6386
5565, 66.98205, 107.619
5566, 65.44633, 135.5837
5567, 68.81325, 129.6697
5568, 67.16659, 107.8736
5569, 70.28813, 150.9046
5570, 66.62449, 139.4685
5571, 64.39542, 115.1983
5572, 67.23695, 112.4262
5573, 69.67397, 156.7309
5574, 68.43681, 127.8894
5575, 68.00999, 131.2092
5576, 70.8081, 135.2499
5577, 70.50871, 122.7718
5578, 70.00808, 117.6198
5579, 66.06797, 101.461
5580, 67.87768, 116.3499
5581, 69.36261, 126.9441
5582, 69.29301, 139.7644
5583, 67.3539, 133.1416
5584, 66.1525, 110.9469
5585, 67.47153, 115.3734
5586, 68.56556, 121.8413
5587, 72.40237, 157.4235
5588, 67.28205, 128.5724
5589, 65.7493, 122.6496
5590, 65.90868, 132.421
5591, 67.32651, 133.7645
5592, 67.04617, 112.1093
5593, 67.21086, 122.6801
5594, 66.49245, 109.2367
5595, 69.2678, 122.5007
5596, 70.07489, 149.6391
5597, 69.74977, 141.1522
5598, 66.75226, 139.719
5599, 65.50834, 114.5278
5600, 73.13491, 127.8612
5601, 65.37072, 125.7601
5602, 72.07311, 142.2552
5603, 67.65702, 120.8003
5604, 71.13971, 149.4626
5605, 69.56951, 138.5706
5606, 68.47465, 116.2406
5607, 68.65104, 135.3612
5608, 69.29567, 146.4768
5609, 65.94966, 131.8327
5610, 67.88775, 137.3897
5611, 66.01091, 107.5225
5612, 64.69531, 124.1449
5613, 68.76234, 111.5343
5614, 70.14278, 129.6087
5615, 65.29027, 126.534
5616, 67.02973, 130.5432
5617, 72.18645, 153.9204
5618, 68.32435, 130.9603
5619, 65.37779, 114.4
5620, 70.98789, 126.8208
5621, 69.32981, 125.881
5622, 68.08517, 125.3363
5623, 67.72864, 117.6713
5624, 69.41996, 126.183
5625, 65.86211, 112.0669
5626, 69.96526, 151.6467
5627, 67.91088, 124.1618
5628, 68.78786, 130.6754
5629, 65.74585, 119.2501
5630, 72.368, 132.7354
5631, 68.18716, 129.4416
5632, 69.84822, 130.4897
5633, 68.77683, 132.0897
5634, 69.84154, 117.5002
5635, 68.21258, 108.6233
5636, 66.95108, 127.1378
5637, 66.85975, 122.3951
5638, 66.15618, 118.9815
5639, 67.45204, 125.2554
5640, 67.60013, 121.8996
5641, 66.75233, 120.7738
5642, 60.8634, 106.1939
5643, 66.19796, 107.8874
5644, 65.67776, 122.0686
5645, 68.99828, 117.3948
5646, 68.02827, 140.866
5647, 70.31743, 149.3078
5648, 64.89375, 125.5845
5649, 65.54201, 131.28
5650, 68.67927, 120.8432
5651, 66.50307, 123.0181
5652, 67.06639, 143.1561
5653, 68.34809, 122.9334
5654, 67.7237, 118.4002
5655, 71.2729, 133.799
5656, 66.02325, 115.9951
5657, 67.64412, 117.6164
5658, 70.5122, 133.0952
5659, 65.81299, 111.2517
5660, 67.72994, 134.9223
5661, 70.37065, 142.7071
5662, 67.12868, 128.8292
5663, 67.7056, 126.9298
5664, 67.17205, 115.2964
5665, 68.10555, 136.4014
5666, 70.02968, 139.6796
5667, 67.74365, 132.6488
5668, 64.0239, 131.5816
5669, 65.72062, 109.6616
5670, 72.30502, 138.1492
5671, 68.49538, 132.5811
5672, 68.88875, 126.3917
5673, 66.99923, 133.9106
5674, 68.12136, 137.1759
5675, 69.35409, 135.8339
5676, 65.94423, 130.5612
5677, 69.1535, 134.0018
5678, 68.9858, 133.0763
5679, 66.5432, 109.9605
5680, 67.00921, 132.5041
5681, 71.09758, 126.9142
5682, 68.07213, 124.4069
5683, 69.49666, 146.5182
5684, 70.21782, 140.9199
5685, 67.58857, 133.1095
5686, 67.57075, 138.0985
5687, 69.42517, 137.6923
5688, 68.28537, 136.6422
5689, 69.72848, 149.467
5690, 69.92365, 138.0429
5691, 68.79953, 113.512
5692, 69.09202, 130.8401
5693, 68.82166, 125.858
5694, 68.79217, 113.7784
5695, 68.20921, 118.9215
5696, 64.85301, 114.4354
5697, 68.43265, 123.9837
5698, 68.41712, 135.6646
5699, 68.48985, 97.85054
5700, 67.77927, 130.3916
5701, 66.72234, 138.3614
5702, 66.17694, 125.4018
5703, 68.07653, 118.6076
5704, 68.39248, 109.8622
5705, 66.36527, 120.0788
5706, 62.87732, 86.669
5707, 68.7832, 142.6252
5708, 70.32779, 135.5365
5709, 65.23714, 130.1058
5710, 70.09673, 141.5957
5711, 72.58203, 125.2756
5712, 68.95451, 131.6178
5713, 70.08286, 129.0769
5714, 66.60565, 108.4805
5715, 70.12381, 139.1288
5716, 68.9783, 145.3523
5717, 65.41373, 125.9004
5718, 70.84046, 126.4751
5719, 65.25996, 119.209
5720, 67.59199, 123.0037
5721, 69.34865, 129.4727
5722, 69.39296, 141.9344
5723, 63.75403, 108.9765
5724, 67.96208, 118.2419
5725, 70.15448, 141.4635
5726, 70.04724, 136.5986
5727, 66.06389, 105.223
5728, 71.07997, 127.8639
5729, 66.6113, 134.331
5730, 66.86237, 140.5931
5731, 70.25969, 127.8158
5732, 65.89945, 110.9553
5733, 68.29227, 112.17
5734, 64.95871, 117.7368
5735, 67.1086, 133.5058
5736, 67.39014, 119.9727
5737, 64.25871, 115.9128
5738, 69.27316, 131.0059
5739, 67.87387, 121.2352
5740, 65.53554, 121.5301
5741, 71.08776, 130.4852
5742, 67.36554, 127.386
5743, 65.41184, 115.7506
5744, 68.03292, 127.3987
5745, 66.72356, 134.9064
5746, 68.02466, 131.4015
5747, 67.36662, 117.1467
5748, 68.93518, 116.5689
5749, 68.578, 127.307
5750, 64.74187, 115.184
5751, 66.2743, 114.0988
5752, 69.71458, 131.5924
5753, 68.54427, 137.3566
5754, 71.35055, 135.1059
5755, 67.21472, 137.3314
5756, 65.09449, 113.229
5757, 67.50111, 111.4446
5758, 70.80356, 138.282
5759, 66.74779, 126.8547
5760, 67.30525, 135.6227
5761, 69.16712, 128.8532
5762, 69.35292, 139.9225
5763, 64.91373, 101.2648
5764, 67.68617, 132.6457
5765, 69.23168, 133.9763
5766, 67.53083, 138.6939
5767, 73.47519, 156.5556
5768, 68.0664, 128.1673
5769, 65.82069, 125.261
5770, 69.01169, 132.9188
5771, 69.72285, 134.5923
5772, 70.52947, 114.1222
5773, 67.2635, 114.8907
5774, 69.0027, 132.8863
5775, 67.91407, 133.1336
5776, 66.94962, 137.487
5777, 68.04101, 118.2847
5778, 71.93262, 133.1505
5779, 68.266, 127.4658
5780, 67.22047, 133.3136
5781, 70.82076, 151.6654
5782, 67.97316, 131.4318
5783, 67.86163, 116.9394
5784, 66.75865, 130.2682
5785, 68.68619, 122.1336
5786, 68.55174, 118.5602
5787, 70.64074, 136.0448
5788, 64.54667, 101.3587
5789, 70.20971, 139.6653
5790, 65.24926, 122.592
5791, 70.56077, 142.8022
5792, 70.2161, 119.6591
5793, 69.26794, 130.0904
5794, 68.71495, 142.531
5795, 69.83226, 150.4973
5796, 67.95044, 125.4476
5797, 66.69106, 132.6528
5798, 66.69388, 109.0486
5799, 68.85787, 108.4688
5800, 66.75904, 113.7091
5801, 69.47691, 125.2285
5802, 69.16535, 135.7451
5803, 66.17003, 125.3914
5804, 65.52416, 120.5974
5805, 65.51245, 124.223
5806, 67.09453, 131.6406
5807, 70.25624, 130.8484
5808, 66.23165, 123.4666
5809, 68.47727, 125.3201
5810, 69.71255, 135.4164
5811, 67.91161, 135.2628
5812, 66.40266, 127.9538
5813, 67.8244, 117.6057
5814, 66.18945, 120.9807
5815, 67.43176, 122.2844
5816, 69.20081, 120.9584
5817, 66.10694, 124.0101
5818, 65.78863, 113.8094
5819, 70.78459, 145.5794
5820, 68.58712, 124.2324
5821, 68.57242, 106.2736
5822, 66.9078, 114.6637
5823, 68.24046, 116.8464
5824, 70.33099, 137.315
5825, 66.34712, 121.422
5826, 69.51991, 139.1533
5827, 68.24002, 138.3138
5828, 68.81582, 128.7253
5829, 67.46373, 140.8966
5830, 68.39019, 144.1242
5831, 66.67797, 128.4131
5832, 68.80968, 126.858
5833, 69.4337, 131.1752
5834, 66.65083, 125.386
5835, 66.85582, 122.8987
5836, 68.77332, 146.0516
5837, 64.63102, 113.7093
5838, 68.71508, 143.0982
5839, 68.75348, 133.4762
5840, 66.51489, 113.0104
5841, 68.37401, 106.2333
5842, 62.34907, 92.08858
5843, 68.92916, 129.1092
5844, 71.68363, 129.1334
5845, 66.322, 110.1751
5846, 69.50661, 131.645
5847, 67.40328, 139.6598
5848, 67.19077, 112.4249
5849, 67.19175, 135.4273
5850, 69.88968, 135.0597
5851, 67.71483, 131.9399
5852, 69.1943, 123.0009
5853, 68.43015, 126.813
5854, 71.52141, 135.1442
5855, 66.03545, 124.7625
5856, 66.75322, 110.7626
5857, 67.97544, 132.68
5858, 70.43693, 148.038
5859, 66.97159, 129.2555
5860, 64.39987, 122.562
5861, 67.69987, 128.6123
5862, 68.06251, 125.5895
5863, 69.63558, 124.3082
5864, 67.44679, 116.4591
5865, 65.89161, 115.974
5866, 69.51355, 124.6651
5867, 63.64185, 117.6007
5868, 66.78862, 117.3315
5869, 67.36831, 144.5431
5870, 64.77625, 146.0965
5871, 69.18543, 122.701
5872, 66.26194, 118.7813
5873, 68.65178, 121.752
5874, 69.14357, 161.7266
5875, 68.66398, 123.2472
5876, 70.5741, 132.7715
5877, 67.54965, 126.7619
5878, 68.71849, 130.7257
5879, 67.01063, 120.9484
5880, 67.36634, 127.3686
5881, 68.16669, 147.874
5882, 69.81134, 141.3724
5883, 66.73085, 115.7089
5884, 65.96768, 114.223
5885, 66.26164, 125.0622
5886, 70.12583, 124.0039
5887, 66.31984, 120.267
5888, 68.89732, 124.8329
5889, 69.22677, 128.9729
5890, 71.16343, 143.5928
5891, 64.12514, 134.7727
5892, 71.17117, 152.651
5893, 66.91345, 120.0058
5894, 66.64158, 118.8403
5895, 66.52425, 123.8263
5896, 70.46871, 145.1333
5897, 65.93944, 122.5218
5898, 66.70213, 133.2482
5899, 64.60008, 113.2583
5900, 67.22989, 124.304
5901, 67.76131, 140.08
5902, 65.63379, 111.9369
5903, 69.74489, 135.7224
5904, 69.74892, 125.5452
5905, 66.1265, 121.3924
5906, 69.56993, 134.1461
5907, 69.4781, 129.5945
5908, 69.251, 135.8543
5909, 65.88081, 116.0534
5910, 65.85276, 117.3475
5911, 69.53098, 138.892
5912, 67.702, 119.1475
5913, 66.31858, 132.1847
5914, 65.68324, 111.7099
5915, 66.8561, 142.4656
5916, 69.0744, 120.1102
5917, 66.66269, 110.537
5918, 66.5834, 127.299
5919, 67.70926, 132.0492
5920, 68.19135, 116.3223
5921, 66.85165, 117.069
5922, 68.99365, 124.2528
5923, 68.96601, 130.3402
5924, 70.93465, 137.3957
5925, 69.53833, 133.2753
5926, 66.13819, 107.2152
5927, 66.02829, 110.0063
5928, 70.24533, 149.8284
5929, 67.86194, 117.9091
5930, 67.23322, 126.0349
5931, 67.50164, 113.9574
5932, 71.23342, 140.2096
5933, 69.88821, 151.7165
5934, 67.85973, 117.4995
5935, 69.22897, 129.2885
5936, 65.35526, 120.6695
5937, 65.52588, 112.762
5938, 70.8509, 130.0362
5939, 65.17021, 111.9882
5940, 65.35895, 107.5214
5941, 64.77466, 127.5588
5942, 65.07433, 119.1591
5943, 66.32264, 109.9997
5944, 70.25829, 129.6662
5945, 68.46057, 135.197
5946, 67.32406, 133.8561
5947, 69.53655, 132.6168
5948, 66.72552, 111.4197
5949, 69.04313, 109.6263
5950, 67.63395, 123.3522
5951, 67.68225, 130.9284
5952, 67.20527, 132.5174
5953, 68.57727, 113.3802
5954, 69.81593, 124.0074
5955, 67.27727, 111.7334
5956, 70.77213, 140.6956
5957, 64.39879, 112.6936
5958, 67.32911, 119.5627
5959, 68.56564, 137.7463
5960, 70.12937, 128.2247
5961, 70.50405, 111.7906
5962, 67.69242, 135.8347
5963, 66.15337, 123.5173
5964, 67.04967, 121.4366
5965, 67.14891, 132.7812
5966, 68.06454, 131.8433
5967, 66.40213, 141.9992
5968, 68.74408, 123.0744
5969, 68.28835, 129.5032
5970, 68.49705, 148.1317
5971, 69.61735, 131.6342
5972, 65.46622, 118.5369
5973, 68.4357, 102.342
5974, 66.21604, 118.1429
5975, 71.1547, 137.0264
5976, 65.50148, 106.2971
5977, 70.46899, 140.2618
5978, 67.60018, 123
5979, 69.30591, 123.2186
5980, 65.67069, 122.2368
5981, 67.36778, 117.442
5982, 68.47589, 137.8969
5983, 69.72743, 134.3279
5984, 68.84393, 117.6781
5985, 69.19121, 129.7261
5986, 68.51219, 133.2155
5987, 66.30328, 113.0214
5988, 72.1518, 124.9451
5989, 68.31371, 128.7378
5990, 66.21908, 99.78213
5991, 64.60633, 120.786
5992, 70.23266, 127.1388
5993, 68.73753, 144.4456
5994, 69.49503, 132.1904
5995, 67.25261, 137.7559
5996, 71.46246, 141.305
5997, 67.7491, 139.5633
5998, 68.80025, 128.2314
5999, 66.8725, 119.1075
6000, 68.4765, 120.8274
6001, 64.86316, 116.4621
6002, 67.91753, 139.5891
6003, 67.84233, 138.0376
6004, 69.38148, 124.8913
6005, 66.94613, 127.2921
6006, 67.45924, 117.4689
6007, 69.99586, 132.8246
6008, 67.45856, 123.6045
6009, 64.09151, 138.3749
6010, 66.37835, 122.9717
6011, 70.12316, 122.3759
6012, 67.34219, 121.3154
6013, 70.14728, 136.3431
6014, 69.0379, 123.907
6015, 67.0297, 107.5287
6016, 64.85652, 130.1924
6017, 65.94007, 109.5656
6018, 64.69116, 115.9239
6019, 62.53019, 109.5766
6020, 67.78541, 124.236
6021, 68.27657, 133.3359
6022, 65.93553, 118.4802
6023, 67.48252, 120.3425
6024, 67.80949, 131.0862
6025, 70.04498, 129.9862
6026, 66.0988, 121.7657
6027, 67.87462, 145.1821
6028, 65.04519, 134.0519
6029, 64.96125, 105.489
6030, 64.82767, 112.1873
6031, 70.08844, 137.1698
6032, 70.70944, 142.7307
6033, 66.80032, 123.4484
6034, 67.14141, 120.8645
6035, 67.04259, 135.9558
6036, 68.48662, 148.4587
6037, 72.31757, 144.881
6038, 66.47968, 139.3578
6039, 66.82557, 109.1264
6040, 70.06934, 135.3785
6041, 67.217, 113.8089
6042, 67.12457, 148.5183
6043, 68.4131, 144.8827
6044, 66.02919, 114.9248
6045, 66.84654, 114.9225
6046, 68.94666, 122.8046
6047, 68.91853, 133.5443
6048, 65.5914, 131.9386
6049, 65.51261, 120.6623
6050, 69.27083, 145.653
6051, 69.57316, 130.7801
6052, 67.86325, 118.8413
6053, 72.33364, 133.6214
6054, 67.21175, 104.1953
6055, 68.83481, 117.464
6056, 68.46136, 145.8766
6057, 68.1713, 135.6227
6058, 69.69391, 129.1389
6059, 67.12571, 149.7706
6060, 70.36279, 134.1039
6061, 71.4732, 143.9365
6062, 68.51565, 132.4801
6063, 70.06817, 149.4329
6064, 68.04516, 132.5979
6065, 67.47227, 133.6407
6066, 70.56501, 147.4583
6067, 67.64197, 100.025
6068, 72.23026, 140.2179
6069, 67.45255, 120.8849
6070, 66.97768, 109.3834
6071, 67.28894, 136.1833
6072, 66.02667, 115.1345
6073, 64.15728, 130.0889
6074, 67.78574, 131.8054
6075, 71.05897, 125.119
6076, 68.55136, 149.0059
6077, 71.11228, 129.2335
6078, 65.22518, 120.5247
6079, 67.13777, 123.2162
6080, 67.98084, 117.4022
6081, 67.45039, 106.9632
6082, 67.58732, 119.6435
6083, 67.40106, 134.1122
6084, 69.75732, 129.9282
6085, 67.78374, 130.1554
6086, 65.01631, 106.8729
6087, 68.98708, 126.6898
6088, 67.84236, 115.7457
6089, 70.91418, 130.1665
6090, 68.44803, 110.8115
6091, 63.23903, 119.8366
6092, 66.75371, 113.1127
6093, 66.13148, 118.4705
6094, 66.57052, 135.6863
6095, 68.43743, 111.4731
6096, 68.12826, 129.3106
6097, 65.66194, 116.9965
6098, 68.64587, 128.6098
6099, 67.01908, 137.8634
6100, 66.3869, 135.486
6101, 67.43419, 112.9047
6102, 67.0218, 143.1287
6103, 70.98964, 136.9279
6104, 64.47574, 113.9935
6105, 66.48783, 121.2945
6106, 68.28864, 130.4347
6107, 66.11987, 133.8865
6108, 68.73539, 153.3002
6109, 67.61776, 123.3522
6110, 65.99257, 105.2183
6111, 71.79273, 144.2173
6112, 69.76151, 155.9849
6113, 67.65103, 111.6875
6114, 64.82727, 125.8154
6115, 68.38678, 121.5078
6116, 68.35981, 129.6506
6117, 67.56773, 116.2672
6118, 67.70372, 125.3254
6119, 70.42781, 165.7172
6120, 66.27416, 133.3637
6121, 68.61263, 145.4779
6122, 69.9746, 135.8348
6123, 69.38629, 130.2342
6124, 63.38805, 114.0297
6125, 68.40181, 117.6173
6126, 65.89607, 123.5651
6127, 66.25442, 124.9826
6128, 68.43563, 131.054
6129, 68.43069, 152.1767
6130, 67.44333, 118.6275
6131, 68.75899, 112.2566
6132, 65.87903, 127.7575
6133, 67.3794, 120.4361
6134, 67.20197, 104.816
6135, 71.72566, 119.2446
6136, 68.326, 125.8377
6137, 69.07214, 131.3704
6138, 70.39663, 125.35
6139, 68.46942, 118.3351
6140, 70.75069, 129.7989
6141, 68.25077, 126.6471
6142, 69.4218, 129.0352
6143, 67.75693, 134.8437
6144, 68.78237, 150.5262
6145, 68.93468, 132.4508
6146, 64.36411, 131.0136
6147, 69.45069, 151.8922
6148, 68.70335, 122.5303
6149, 69.17716, 127.2585
6150, 73.32701, 147.9296
6151, 69.01245, 108.8242
6152, 65.2012, 127.7629
6153, 67.65215, 130.3
6154, 68.59028, 124.4653
6155, 70.1527, 159.2435
6156, 70.35282, 130.4261
6157, 67.14863, 144.1876
6158, 72.11654, 136.8595
6159, 64.54112, 105.9232
